Longitude,Latitude,RSRP(dBm),SINR(dB),Throughput Downlink(Kbps),Throughput Uplink(Kbps),Jenis Rekomendasi Optimasi,RSRP(dBm)_after,SINR(dB)_after,Throughput Downlink(Kbps)_after,Throughput Uplink(Kbps)_after
106.77859122,-6.27353674,-92.17,10.619999999999996,22191.91,5872.57,Melakukan Optimasi Load Balancing dan Handover Tuning,-89.55819999999999,10.47239999999998,21941.937929999996,6104.113634999993
106.77858655,-6.2734664,-94.53,8.170000000000002,18242.16,6167.2,Melakukan Optimasi Load Balancing dan Handover Tuning,-91.2352,10.48109999999997,18522.625990000008,7901.244164999995
106.77858295,-6.27340131,-94.21,10.669999999999998,24770.43,6591.26,Melakukan Optimasi Load Balancing dan Handover Tuning,-91.47043499999997,10.78677499999998,24405.167459999997,7120.777274999995
106.7785816,-6.27334381,-93.84,10.880000000000004,24442.77,5685.74,Melakukan Optimasi Load Balancing dan Handover Tuning,-91.48829999999997,10.733199999999984,24736.86302999999,6570.414484999994
106.77858428,-6.27329264,-95.68,9.920000000000003,25744.37,4771.96,Melakukan Optimasi Load Balancing dan Handover Tuning,-93.8744,10.38289999999998,29820.097339999997,5761.704469999995
106.77858568,-6.27324412,-94.7,10.039999999999996,21595.1,5102.66,Melakukan Optimasi Load Balancing dan Handover Tuning,-92.00289999999998,10.775799999999984,23320.87593,6130.770634999996
106.77858688,-6.27319841,-94.34,7.1000000000000005,19177.91,6088.35,Melakukan Optimasi Load Balancing dan Handover Tuning,-91.0131,9.675999999999975,18495.05834000001,7567.073254999996
106.77858774,-6.27315436,-93.36,6.8100000000000005,17306.67,5317.56,Melakukan Optimasi Load Balancing dan Handover Tuning,-90.4154,9.2342,17263.122140000014,6477.839139999998
106.7785901,-6.27311241,-91.28,8.580000000000002,22320.65,9684.92,Melakukan Optimasi Load Balancing dan Handover Tuning,-89.00499500000001,10.290024999999993,23389.454589999998,11379.605940000009
106.77859295,-6.27307317,-90.29,4.709999999999998,19415.89,7304.33,Melakukan Optimasi Load Balancing dan Handover Tuning,-86.9521,7.1902999999999935,21318.376309999985,8517.201069999996
106.77859422,-6.27303832,-90.68,5.039999999999999,13661.47,7339.97,Melakukan Optimasi Load Balancing dan Handover Tuning,-87.7686,7.43839999999998,13909.638490000012,8038.890654999997
106.77859539,-6.27300713,-90.36,6.54,19187.2,15581.09,Melakukan Optimasi Load Balancing dan Handover Tuning,-87.96869999999998,8.471100000000014,21192.37791000001,18734.973494999995
106.77859846,-6.27298149,-90.94,7.130000000000001,19576.45,13846.12,Melakukan Optimasi Load Balancing dan Handover Tuning,-88.51109999999998,9.66929999999999,21512.78426000001,15408.71568
106.77860155,-6.27296126,-89.73,10.439999999999998,29449.57,9618.31,Melakukan Optimasi MEC dan Carrier Aggregation,-80.01050000000001,15.867599999999976,33735.51251999998,13078.084874999997
106.7786054,-6.27294385,-91.49,8.440000000000001,24707.3,5976.93,Melakukan Optimasi Load Balancing dan Handover Tuning,-89.1841,10.04649999999998,22486.270400000005,6249.317349999995
106.77860919,-6.27292667,-89.26,10.880000000000004,30332.48,12565.020000000002,Melakukan Optimasi MEC dan Carrier Aggregation,-79.88043500000002,16.31027499999998,34269.286779999995,13541.523834999998
106.77860954,-6.27290685,-86.35,10.829999999999998,28280.28,10447.86,Melakukan Optimasi MEC dan Carrier Aggregation,-79.4615,15.634999999999962,33667.59959999999,13540.661124999991
106.77861199,-6.27288657,-89.27,7.730000000000001,23433.63,7992.37,Melakukan Optimasi MEC dan Carrier Aggregation,-86.22709999999998,8.726799999999988,23918.8917,10101.850930000004
106.77861158,-6.27286552,-87.76,8.190000000000001,22350.65,6239.489999999999,Melakukan Optimasi MEC dan Carrier Aggregation,-79.89800000000001,14.527699999999989,31291.55051999998,9100.477000000004
106.77861222,-6.2728459,-87.06,9.290000000000004,22957.82,7768.18,Melakukan Optimasi MEC dan Carrier Aggregation,-79.93830000000004,14.714199999999982,30712.84775999998,10817.4835
106.77861404,-6.27282685,-90.07,7.400000000000001,24472.19,7869.95,Melakukan Optimasi Load Balancing dan Handover Tuning,-86.88439499999998,8.912424999999997,24630.25294,10199.168430000002
106.77861721,-6.27280781,-89.13,7.290000000000001,18867.87,7626.64,Melakukan Optimasi Load Balancing dan Handover Tuning,-86.20659999999998,8.837599999999979,20667.339109999997,8774.788534999998
106.77862347,-6.27279037,-87.76,5.56,21653.48,8450.41,Melakukan Optimasi Load Balancing dan Handover Tuning,-85.00573499999996,8.27117499999999,22283.69832,10433.197894999998
106.77863253,-6.27277757,-85.93,6.75,22703.63,8644.13,Melakukan Optimasi Load Balancing dan Handover Tuning,-84.11383499999997,8.367874999999994,22932.36953,10366.977674999998
106.77864651,-6.27277096,-85.81,8.370000000000001,24057.95,8614.86,Melakukan Optimasi MEC dan Carrier Aggregation,-79.54440000000004,14.376699999999994,31562.107319999977,11676.656625000003
106.77866682,-6.27277066,-88.09,9.080000000000002,27672.9,8359.69,Melakukan Optimasi MEC dan Carrier Aggregation,-80.30800000000006,14.47599999999998,32835.93119999998,12243.604125
106.77868663,-6.27278112,-89.83,7.440000000000001,23390.97,5522.89,Melakukan Optimasi Load Balancing dan Handover Tuning,-86.72930000000001,9.03659999999998,22189.21496,5901.355179999997
106.77870322,-6.272802,-90.02,4.979999999999999,19357.33,5568.649999999999,Melakukan Optimasi Load Balancing dan Handover Tuning,-86.95039999999999,6.9204999999999695,19841.75237000001,6308.774074999997
106.778711,-6.27283297,-89.98,6.46,20456.46,8436.78,Melakukan Optimasi Load Balancing dan Handover Tuning,-86.8218,8.466699999999983,21863.74926999999,10747.962215
106.7787057,-6.27286589,-88.6,8.21,24261.18,8567.56,Melakukan Optimasi MEC dan Carrier Aggregation,-85.95989999999996,8.660200000000001,25221.221959999995,10353.93921
106.77869299,-6.2728999,-89.36,9.150000000000002,20023.71,8010.91,Melakukan Optimasi MEC dan Carrier Aggregation,-86.80489999999999,9.201699999999985,21863.088489999987,10064.04287
106.77867654,-6.2729353,-87.77,7.810000000000001,23548.54,16187.399999999998,Melakukan Optimasi Load Balancing dan Handover Tuning,-85.20256999999998,9.405449999999972,24896.466840000016,19319.55648500001
106.7786621,-6.27296429,-86.8,10.380000000000004,23548.54,16187.399999999998,Melakukan Optimasi MEC dan Carrier Aggregation,-81.64211499999999,15.987124999999963,24769.92575000001,22042.940649999997
106.77830892,-6.27913359,-80.66,8.250000000000002,11025.02,4073.08,Melakukan Optimasi MEC dan Carrier Aggregation,-74.44770000000003,13.38959999999999,13127.876280000011,6074.746250000007
106.77831232,-6.2791253,-77.36,11.06,23843.58,42387.92,Melakukan Optimasi Power Control,-77.588695,14.28097499999999,29576.011019999994,42809.87981500005
106.77831663,-6.27911468,-80.0,9.480000000000002,22949.68,29207.92,Melakukan Optimasi Power Control,-79.68934,12.835100000000006,24155.07293,27470.544634999984
106.77832318,-6.27909947,-79.86,9.440000000000005,21832.58,28884.99,Melakukan Optimasi Power Control,-79.72737499999998,12.83277500000001,23563.745810000004,27288.56929999998
106.77833066,-6.2790793,-78.81,9.170000000000002,19735.88,21488.97,Melakukan Optimasi MEC dan Carrier Aggregation,-75.843145,14.479824999999972,22384.6892,23500.091209999984
106.77834035,-6.27905481,-79.93,10.619999999999996,20753.49,24943.41,Melakukan Optimasi Power Control,-79.18000500000001,13.964825000000008,22679.372940000016,26053.679404999984
106.77834978,-6.27902827,-81.88,8.170000000000002,17996.08,20522.01,Melakukan Optimasi MEC dan Carrier Aggregation,-75.35124499999998,12.59392499999997,20582.413629999995,24505.226230000004
106.77836048,-6.27900591,-81.27,8.650000000000002,19916.33,21145.07,Melakukan Optimasi MEC dan Carrier Aggregation,-75.68025999999999,13.07579999999998,21463.382429999994,24911.731175
106.7783691,-6.27898433,-81.83,7.440000000000001,19009.06,17278.3,Melakukan Optimasi MEC dan Carrier Aggregation,-75.401565,12.160624999999976,21633.066349999997,23439.658675
106.778377,-6.27896565,-82.18,8.21,19432.11,25254.16,Melakukan Optimasi MEC dan Carrier Aggregation,-76.01080999999999,12.466249999999976,20029.13734,28103.395939999988
106.77838447,-6.27894841,-82.69,8.170000000000002,19179.96,17803.41,Melakukan Optimasi MEC dan Carrier Aggregation,-75.86781000000002,12.47079999999998,21008.29734,23293.898405
106.77839613,-6.27892384,-80.59,11.48,22459.38,18567.96,Melakukan Optimasi MEC dan Carrier Aggregation,-77.39758999999998,15.885549999999975,23597.2172,22863.1555
106.77840832,-6.27888918,-80.9,14.400000000000002,30454.270000000004,18779.62,Melakukan Optimasi Power Control,-79.64274,14.10960000000001,31457.42621999999,19500.877525000007
106.77842125,-6.27884566,-80.36,12.71,29929.73,18723.58,Melakukan Optimasi Power Control,-79.646455,13.394775,30463.43669000001,20016.239565000007
106.77843088,-6.27880422,-79.46,12.31,28231.87,23299.300000000003,Melakukan Optimasi Power Control,-79.20927000000002,12.961449999999994,30542.624060000013,22498.438025000003
106.77843949,-6.27876394,-82.71,13.12,29291.44,20148.39,Melakukan Optimasi Power Control,-81.22755,13.621350000000009,30197.64617000001,21116.18462
106.77844844,-6.27872293,-80.02,13.0,29807.06,15591.78,Melakukan Optimasi Power Control,-78.30036,14.539699999999986,30335.27152,19157.60422499999
106.77845746,-6.278689,-77.99,14.400000000000002,30524.86,16539.68,Melakukan Optimasi Power Control,-77.61779999999999,14.994600000000007,33171.71851999998,18703.705175000003
106.77846436,-6.27865848,-76.49,13.71,32743.36,20742.37,Melakukan Optimasi Power Control,-76.97921,14.128149999999993,34020.39795999999,20904.226949999997
106.77847578,-6.2786357,-74.97,17.06,37145.82,22917.8,Melakukan Optimasi Power Control,-75.80854,15.667700000000009,38030.95621999999,23252.180050000003
106.77849205,-6.2786179,-74.79,18.48,40603.71,22224.2,Melakukan Optimasi Power Control,-74.12080999999999,17.803050000000006,39466.10520000001,24178.28815
106.77850968,-6.27860661,-76.8,18.5,41231.81,17772.12,Melakukan Optimasi Power Control,-76.38341000000001,17.854650000000007,40509.1153,22529.76315
106.77853097,-6.27860325,-84.83,14.23,34218.88,13360.510000000002,Melakukan Optimasi Power Control,-78.77644000000002,18.621499999999987,38477.93430000003,10830.278699999995
106.77855558,-6.27860089,-88.18,14.769999999999996,33449.25,13071.84,Melakukan Optimasi MEC dan Carrier Aggregation,-80.72284,18.681499999999986,38209.00896000002,10589.162424999997
106.77858319,-6.27860416,-89.04,14.099999999999996,32821.36,11666.03,Melakukan Optimasi MEC dan Carrier Aggregation,-82.40759999999999,18.20160000000002,37579.67363999999,10327.766749999995
106.77861649,-6.27861664,-88.33,15.959999999999996,33935.82,11462.95,Melakukan Optimasi Power Control,-81.15670000000001,18.84069999999999,38841.15612,9582.151624999997
106.77865558,-6.27863237,-84.02,16.189999999999998,37619.28,13094.49,Melakukan Optimasi Power Control,-84.05481,14.48124999999999,47746.677420000015,8614.482209999993
106.77869654,-6.27865083,-82.67,17.33,40100.48,20338.27,Melakukan Optimasi Power Control,-81.90793000000001,15.037150000000004,39638.83493999999,19349.871625
106.77874125,-6.27866802,-82.12,16.119999999999997,37673.39,22809.43,Melakukan Optimasi Power Control,-80.72292999999999,14.685550000000005,37777.01901999997,22133.16195000001
106.77878818,-6.27868503,-78.91,19.88,42814.37,18540.87,Melakukan Optimasi Power Control,-77.24884999999998,19.421249999999997,43693.32634000002,22015.519575
106.77883567,-6.27870197,-82.91,17.919999999999998,41847.64,14342.47,Melakukan Optimasi Power Control,-81.96975,16.88105,41657.21671999998,17741.300999999992
106.77888391,-6.27871839,-81.32,19.54,46024.51,20136.48,Melakukan Optimasi Power Control,-78.37182000000001,19.456799999999987,44186.43407999999,21636.97884999999
106.77893076,-6.27873397,-82.53,20.35,49479.86,18383.97,Melakukan Optimasi Power Control,-80.63673000000003,19.23784999999998,50008.10325999998,20981.668625
106.77897632,-6.27874795,-80.53,22.770000000000003,51630.57,19961.66,Melakukan Optimasi Power Control,-77.76939999999999,20.818399999999976,50895.48239999998,22241.949099999994
106.7790204,-6.27876126,-79.17,21.65,47644.86,18458.62,Melakukan Optimasi Power Control,-77.79323,20.730449999999987,49062.37206,21546.466324999998
106.77907248,-6.27877705,-78.27,23.250000000000004,52741.02,20560.35,Melakukan Optimasi Power Control,-77.07930000000002,20.891699999999982,52062.0932,22856.195599999995
106.77912458,-6.27879367,-78.2,22.540000000000003,54534.68,22256.05,Melakukan Optimasi Power Control,-76.59740000000001,21.0642,57113.7306,23916.26940000001
106.77917677,-6.27880884,-80.62,22.65,56051.89,19122.93,Melakukan Optimasi Power Control,-78.29729999999999,21.251699999999992,59324.59609999999,23355.5639
106.77922969,-6.27882511,-79.92,21.35,47891.87,17945.82,Melakukan Optimasi Power Control,-78.22183,20.397149999999968,48878.00835999999,21175.807825000004
106.7792846,-6.27884396,-79.84,22.500000000000004,49443.96,21140.55,Melakukan Optimasi Power Control,-78.1172,20.618399999999973,50424.51669999997,21734.8718
106.77933907,-6.27886025,-80.76,22.690000000000005,56168.19,19777.54,Melakukan Optimasi Power Control,-78.5141,21.154199999999992,59180.16339999998,23340.830799999992
106.77939613,-6.27887586,-83.72,22.000000000000004,53300.39,13196.76,Melakukan Optimasi Power Control,-82.90743000000002,17.54354999999999,54177.51592,8148.329904999998
106.77945209,-6.27889283,-83.17,22.000000000000004,51305.5,15430.07,Melakukan Optimasi Power Control,-81.77953000000002,19.02444999999999,50432.25579999997,20474.923325
106.77950605,-6.27890803,-83.4,21.730000000000004,53695.49,14498.99,Melakukan Optimasi Power Control,-81.68793000000002,18.83355000000001,52671.65629999999,19837.96162500001
106.77956016,-6.2789218,-83.86,21.520000000000003,53071.09,14664.38,Melakukan Optimasi Power Control,-82.29223000000002,18.58114999999999,51427.1629,19839.029525000013
106.7796152,-6.27893637,-84.59,20.4,52971.23,13435.540000000005,Melakukan Optimasi Power Control,-84.15953,17.314449999999983,55378.38542,7652.913204999992
106.77967281,-6.27894996,-83.78,21.040000000000003,48131.74,13409.44,Melakukan Optimasi Power Control,-83.145495,16.729274999999983,53378.764980000014,8278.883874999994
106.77973033,-6.27896372,-81.9,19.98,46573.13,14670.89,Melakukan Optimasi Power Control,-78.87238000000002,19.0775,44504.77743999999,20452.717625
106.77978591,-6.27897746,-81.06,16.88,43045.38,16843.2,Melakukan Optimasi Power Control,-80.26663,15.334650000000003,42326.63493999997,19122.788825000003
106.77984671,-6.27899324,-81.23,14.269999999999996,35517.67,14448.82,Melakukan Optimasi Power Control,-80.11194000000002,14.117099999999995,36056.60738,17026.35457499999
106.77990305,-6.27900918,-81.03,16.959999999999997,35724.07,19065.24,Melakukan Optimasi Power Control,-79.69932,15.26200000000001,34390.35435999997,19345.2661
106.77995703,-6.27902534,-81.55,16.439999999999998,39855.74,17738.47,Melakukan Optimasi Power Control,-80.5069,14.82600000000001,39104.096699999965,18585.403299999994
106.78001122,-6.27904178,-80.69,14.099999999999996,30545.07,14170.83,Melakukan Optimasi MEC dan Carrier Aggregation,-77.87147000000003,15.879749999999992,32579.290500000006,16386.428299999996
106.78006105,-6.27905796,-81.46,13.85,31225.8,13704.84,Melakukan Optimasi MEC dan Carrier Aggregation,-77.78022000000001,17.7807,33248.742660000025,12271.022175
106.78010725,-6.27907461,-81.59,12.71,27384.54,18500.16,Melakukan Optimasi Power Control,-79.81895999999999,13.713899999999988,29742.298440000017,20527.890705
106.78014221,-6.27908641,-81.42,12.15,28235.13,17898.93,Melakukan Optimasi Power Control,-80.05884,13.407899999999977,30103.130250000024,19935.336404999995
106.78017279,-6.27909379,-80.31,12.73,28536.29,16877.59,Melakukan Optimasi Power Control,-78.69524,14.56379999999998,29521.752420000004,20167.185649999992
106.78020083,-6.27909309,-81.27,10.460000000000004,25592.78,15622.16,Melakukan Optimasi MEC dan Carrier Aggregation,-76.95972999999998,14.633949999999976,29152.482340000017,20162.66610000001
106.78022385,-6.27908016,-78.09,11.329999999999998,23772.93,18846.79,Melakukan Optimasi MEC dan Carrier Aggregation,-75.45250499999999,14.833324999999975,26800.08636,21816.98015
106.78024487,-6.27905288,-80.06,10.460000000000004,24417.6,21760.77,Melakukan Optimasi Power Control,-78.99447500000001,13.236074999999987,28134.34053000001,23353.162289999997
106.78026338,-6.27900962,-80.91,10.710000000000004,24394.71,19291.44,Melakukan Optimasi MEC dan Carrier Aggregation,-77.545445,14.850724999999976,27080.465,23028.54267500001
106.78027737,-6.2789515,-81.56,12.46,29802.39,18934.23,Melakukan Optimasi Power Control,-80.408995,13.05057499999998,30301.793640000014,20395.5922
106.78028657,-6.27888353,-84.41,12.94,28019.07,13971.489999999998,Melakukan Optimasi MEC dan Carrier Aggregation,-81.27767000000001,15.990249999999971,31709.86560000001,17125.726954999995
106.78029602,-6.27881364,-87.86,8.540000000000003,21456.5,10264.36,Melakukan Optimasi MEC dan Carrier Aggregation,-85.77533499999998,8.909475000000004,22556.823369999995,11897.70392
106.78030952,-6.27874948,-88.07,8.400000000000002,20387.33,11369.02,Melakukan Optimasi MEC dan Carrier Aggregation,-85.76953499999999,8.998575000000002,21959.357269999997,12824.184860000005
106.78032338,-6.27868984,-87.59,7.35,19502.81,12938.05,Melakukan Optimasi Load Balancing dan Handover Tuning,-85.04456999999996,8.79295,21826.76174,13130.887880000002
106.78033859,-6.27863098,-86.23,7.960000000000002,18912.58,13153.89,Melakukan Optimasi MEC dan Carrier Aggregation,-80.62620000000003,13.526600000000016,17544.86544000002,8332.042000000005
106.78035715,-6.2785768,-86.74,8.670000000000002,20447.23,12394.84,Melakukan Optimasi MEC dan Carrier Aggregation,-80.66650000000004,14.226100000000008,22800.03852000001,9277.5335
106.78037459,-6.27852197,-85.57,7.770000000000001,19138.04,8772.96,Melakukan Optimasi MEC dan Carrier Aggregation,-80.13050000000003,13.3055,16925.000040000014,8382.948750000005
106.78039623,-6.27846784,-88.75,6.7700000000000005,19610.11,10282.06,Melakukan Optimasi Load Balancing dan Handover Tuning,-86.06759999999997,8.548399999999992,22325.157689999996,12361.237415
106.78042049,-6.2784129,-89.15,3.5200000000000005,14511.94,8353.22,Melakukan Optimasi Load Balancing dan Handover Tuning,-86.39160000000001,6.813699999999984,15251.360410000008,10754.808279999994
106.78044384,-6.27835171,-90.34,4.309999999999998,15812.399999999998,8162.07,Melakukan Optimasi Load Balancing dan Handover Tuning,-87.36689999999999,6.912399999999984,17191.59354,10718.053359999998
106.78046379,-6.27829017,-91.56,4.330000000000001,15948.77,3025.64,Melakukan Optimasi Load Balancing dan Handover Tuning,-88.72829999999998,7.024199999999982,16260.637580000011,3811.570465
106.78048463,-6.27822867,-92.42,4.019999999999998,18168.16,2378.38,Melakukan Optimasi Load Balancing dan Handover Tuning,-89.1587,6.852999999999976,18410.911640000017,3844.320739999999
106.78050614,-6.27816069,-94.06,3.3800000000000003,13955.04,2526.43,Melakukan Optimasi Load Balancing dan Handover Tuning,-90.88509999999998,5.611100000000006,15196.4065,3894.384725
106.78052343,-6.27810033,-91.79,8.440000000000001,19727.65,7974.85,Melakukan Optimasi Load Balancing dan Handover Tuning,-89.04470000000002,10.500099999999998,21570.16685999999,10113.08804000001
106.78054335,-6.27803909,-91.88,7.380000000000001,18231.02,16068.600000000002,Melakukan Optimasi Load Balancing dan Handover Tuning,-88.75029999999998,9.346700000000018,19928.535660000016,19496.230485
106.78056422,-6.27797934,-91.78,9.020000000000003,21217.95,20948.45,Melakukan Optimasi Load Balancing dan Handover Tuning,-88.74123999999998,10.7809,23215.19677000001,23364.89335000001
106.78058301,-6.2779192,-90.43,12.94,26644.97,20906.52,Melakukan Optimasi Power Control,-87.82905000000001,13.670349999999988,29145.44656,22903.68166999999
106.78060353,-6.27785981,-89.78,11.65,34233.91,20037.89,Melakukan Optimasi Power Control,-88.0585,12.651599999999991,34759.35661,21344.45142499999
106.78062298,-6.27780392,-87.03,14.170000000000002,35394.39,27497.140000000003,Melakukan Optimasi Power Control,-87.11605999999999,13.367499999999984,35773.67882000001,25713.129905000013
106.78064282,-6.27775294,-84.05,17.119999999999997,41877.59,27651.17,Melakukan Optimasi Power Control,-84.69333,15.038149999999982,42666.55433999997,24617.250025
106.78065915,-6.2776997,-82.48,21.15,50858.4,33226.88,Melakukan Optimasi Power Control,-80.53710000000001,19.021599999999985,50239.13540000001,28101.81100000001
106.78067284,-6.27765024,-78.0,22.56,55751.83,31938.24,Melakukan Optimasi Power Control,-76.92540000000002,20.97090000000001,57713.81790000001,27062.3142
106.78068464,-6.27760847,-73.02,22.630000000000003,53386.69,32331.71,Melakukan Optimasi Power Control,-73.56560000000002,21.33430000000001,51561.3493,27253.486400000013
106.7806989,-6.27757298,-73.93,19.02,52070.44,32636.93,Melakukan Optimasi Power Control,-74.51089999999999,18.99500000000001,49456.84220000001,27708.400600000008
106.78070588,-6.27754418,-69.03,21.94,51635.38,26146.869999999995,Melakukan Optimasi Power Control,-70.58720000000001,21.60520000000001,50877.01799999999,26141.21650000002
106.78071574,-6.27751764,-69.44,20.17,51761.96,31161.32,Melakukan Optimasi Power Control,-71.31070000000001,21.836,49818.63759999999,27263.863000000027
106.78072704,-6.27748571,-71.73,22.480000000000004,51500.12,29179.620000000003,Melakukan Optimasi Power Control,-72.3429,21.489299999999997,51370.8352,26877.560800000025
106.78073802,-6.27745096,-74.1,21.290000000000003,49820.46,27215.01,Melakukan Optimasi Power Control,-74.04970000000002,20.391699999999982,50209.82429999999,24965.112400000024
106.78074722,-6.27741742,-72.42,22.880000000000003,54168.46,32635.29,Melakukan Optimasi Power Control,-73.38780000000001,22.31090000000001,55429.996000000014,27657.099000000017
106.78075838,-6.27738067,-76.32,22.500000000000004,53698.91,28810.02,Melakukan Optimasi Power Control,-75.85110000000002,20.52680000000001,53332.15100000001,25384.805600000007
106.78076867,-6.27734165,-80.98,18.04,47062.2,26585.43,Melakukan Optimasi Power Control,-78.71083,17.963249999999977,46048.22815999998,24717.047524999994
106.78077836,-6.27730337,-80.96,14.979999999999997,40269.52,24560.43,Melakukan Optimasi Power Control,-79.72569999999999,14.4792,40602.05119999997,24200.459900000013
106.78079019,-6.27725546,-81.19,16.4,42611.18,26330.09,Melakukan Optimasi Power Control,-79.86749999999999,15.163199999999982,42632.64129999997,25382.10680000001
106.78080339,-6.27720032,-81.17,16.939999999999998,42751.78,28567.74,Melakukan Optimasi Power Control,-79.70143,15.743449999999967,42234.07133999998,26001.54952500001
106.78082055,-6.27713421,-78.4,16.88,35221.07,30898.7,Melakukan Optimasi Power Control,-77.93663000000002,14.909750000000004,35794.88093999998,25884.440925000014
106.78083476,-6.27706227,-83.21,14.939999999999996,33478.07,31197.03,Melakukan Optimasi Power Control,-82.03646499999998,13.539124999999988,33342.47524,26330.459535000016
106.78084453,-6.27699532,-85.36,14.669999999999996,35417.39,27078.32,Melakukan Optimasi Power Control,-84.90485999999999,13.35089999999999,35217.45812,25387.884170000016
106.78085409,-6.27692953,-85.48,15.329999999999997,31855.43,24454.23,Melakukan Optimasi Power Control,-84.82841499999999,13.64107499999998,33164.56135,24916.951575000003
106.78087097,-6.27686534,-86.85,16.33,40483.01,26847.01,Melakukan Optimasi Power Control,-87.08849499999997,14.125174999999984,41514.96388,25669.97326000001
106.78089042,-6.27680286,-88.4,14.579999999999997,37745.94,26061.52,Melakukan Optimasi Power Control,-88.58286,13.1473,39143.19375999998,25335.639479999994
106.7809105,-6.27674214,-92.18,11.79,36670.02,21244.61,Melakukan Optimasi Power Control,-90.63503,12.647350000000008,36906.98361999996,23023.49738999998
106.7809259,-6.27668083,-95.8,5.98,25227.52,11423.9,Melakukan Optimasi Load Balancing dan Handover Tuning,-93.206335,8.195775000000015,28160.809789999967,11416.398609999997
106.78094166,-6.27662023,-100.18,3.5000000000000004,18454.53,12070.85,Melakukan Optimasi Load Balancing dan Handover Tuning,-94.42210000000004,5.367499999999985,19340.82556999999,13024.581679999994
106.78096219,-6.27656348,-100.84,2.96,17416.91,12378.29,Melakukan Optimasi Load Balancing dan Handover Tuning,-94.46,5.22449999999999,18905.412129999982,13152.278599999996
106.78098413,-6.27650232,-102.77,1.100000000000001,13230.96,10575.02,Melakukan Beamforming dan Handover Tuning,-91.39799999999998,15.035099999999971,21048.21450000001,15102.736
106.7810064,-6.27643768,-102.52,3.0,12785.89,11916.03,Melakukan Beamforming dan Handover Tuning,-91.38459999999998,15.146799999999963,20143.092900000007,15796.696159999998
106.78102833,-6.27636828,-102.52,2.079999999999999,15616.22,12460.32,Melakukan Beamforming dan Handover Tuning,-91.41969999999998,14.981799999999971,21243.33735,16205.386559999995
106.78104874,-6.27630023,-102.06,0.9000000000000008,15501.080000000002,10923.89,Melakukan Beamforming dan Handover Tuning,-90.92459999999998,15.016899999999977,21212.52555000001,15587.3832
106.78106693,-6.27623263,-99.88,4.250000000000001,20176.63,13861.059999999998,Melakukan Optimasi Load Balancing dan Handover Tuning,-94.96839999999996,6.821199999999995,21650.820840000004,14345.176935
106.78108266,-6.27616422,-98.12,5.619999999999999,18840.8,13657.92,Melakukan Optimasi Load Balancing dan Handover Tuning,-94.0004,8.162899999999972,19403.461000000003,11060.457120000006
106.78109521,-6.27610503,-98.71,7.040000000000001,19618.59,16802.63,Melakukan Optimasi Load Balancing dan Handover Tuning,-95.1547,7.660299999999983,20777.76107,19368.725729999995
106.78110923,-6.27604591,-100.41,8.540000000000003,24375.38,13106.11,Melakukan Optimasi Load Balancing dan Handover Tuning,-93.92283,9.806699999999983,27800.79341999999,11269.478750000002
106.78112252,-6.27598683,-99.81,9.400000000000002,21346.52,10254.88,Melakukan Optimasi Load Balancing dan Handover Tuning,-93.669695,10.447324999999976,22850.750880000003,9172.489815
106.7811345,-6.27592984,-99.38,6.94,19382.83,14560.25,Melakukan Optimasi Load Balancing dan Handover Tuning,-94.7479,8.026999999999976,20814.11464000001,18449.842839999998
106.78114602,-6.27587763,-98.04,7.15,16424.03,12811.78,Melakukan Optimasi Load Balancing dan Handover Tuning,-94.0522,9.067399999999974,17428.688420000006,9599.474810000002
106.78115806,-6.27582898,-98.19,4.749999999999998,15283.28,19003.21,Melakukan Optimasi Load Balancing dan Handover Tuning,-94.2075,6.996499999999999,16290.88857,20839.22520999999
106.78116811,-6.27579075,-96.56,5.039999999999999,19240.49,20307.96,Melakukan Optimasi Load Balancing dan Handover Tuning,-93.3239,6.870399999999981,21154.06887,22187.65127
106.78117768,-6.27575809,-97.87,3.15,20140.12,14689.85,Melakukan Optimasi Load Balancing dan Handover Tuning,-95.40029999999996,6.238699999999983,21295.365520000003,18675.171770000008
106.78118245,-6.2757284,-97.24,2.209999999999999,18207.49,11107.21,Melakukan Optimasi Load Balancing dan Handover Tuning,-93.95650000000002,4.846699999999974,18809.81508999998,12646.759644999996
106.78117576,-6.27569704,-98.06,1.9199999999999988,16167.430000000002,12647.46,Melakukan Optimasi Load Balancing dan Handover Tuning,-94.1878,4.258599999999993,17976.826889999986,13323.917019999995
106.78115642,-6.27567372,-97.3,4.650000000000001,21142.88,26258.84,Melakukan Optimasi Load Balancing dan Handover Tuning,-92.973085,6.664674999999985,23464.906840000007,30760.710865000023
106.78112322,-6.27565303,-98.01,3.5200000000000005,20672.94,14616.73,Melakukan Optimasi Load Balancing dan Handover Tuning,-94.62988,6.422599999999994,23295.110370000017,18825.264970000004
106.78108034,-6.27564074,-99.78,3.830000000000001,19563.53,13245.8,Melakukan Optimasi Load Balancing dan Handover Tuning,-94.70390000000002,5.822999999999986,20018.525339999997,12950.809639999994
106.78103162,-6.27563192,-103.52,0.8100000000000007,13895.38,8911.98,Melakukan Beamforming dan Handover Tuning,-92.11409999999997,15.012499999999983,20874.8973,12085.898880000006
106.78097608,-6.27562646,-106.0,-1.4600000000000013,9509.69,4833.38,Melakukan Beamforming dan Handover Tuning,-94.53419999999996,13.976100000000002,14794.05119999999,7564.673600000003
